,uID,stcOri,sdcLAL,sdcAre,sscCCo,sscERI,sicCAR,mtcWNe,mdcAre,sdbAre,sdbPer,ssbCCo,ssbCor,ssbSqu,ssbERI,ssbElo,ssbCCM,ssbCCD,stbOri,stbCeA,mtbAli,mtbNDi,ltbIBD,ltcBuA
3923,3923,41.00719801041741,11.800600867789003,59.699016791481625,0.5458446453940741,0.8606578398583326,0.2824330014794484,0.19171693395811018,599.6491585476305,16.860972497790144,20.96627848701663,0.35211184172693866,6,0.09711544864696482,0.8308055736704711,0.5003927965566431,2.93637060160132,1.3963095020327303,43.26331557376507,2.256117563347658,2.1581901503932954,3.429420813238427,2.566444261461474,1.0
3924,3924,13.858422902650107,8.030210484704087,29.289591551702163,0.5783218168035628,0.9571294995932035,0.5408359754065968,0.22106564660342184,425.53924018957713,15.840864816125656,15.950868557737298,0.6310920928914479,4,0.05873881610852294,1.000195111790528,0.8779194642573597,2.8259012105953225,0.0015763395836089736,44.28162852846326,30.423205625813154,2.542281964986549,1.6148621434694932,2.735934810906398,1.0
3925,3925,13.589790367928279,9.084617388649548,41.062686748513066,0.6334964688545176,1.0356779295765053,0.2499694870940052,0.15965204028159793,367.36257391624395,10.264418745227616,14.085534623346163,0.449208416808816,4,0.10674231675121959,0.999746641523527,0.4139223858994226,2.695907757695685,0.0020728320062432825,42.91224149530643,29.32245112737815,2.74432648622647,3.3422244327935107,2.795436272636346,1.0
3926,3926,38.56253041642282,40.62944743352239,582.9673941692671,0.4496478817581753,0.8698894632941158,0.43799016504149907,0.10606602520449393,3144.5605592034995,255.33398518600993,83.862810623785,0.26056154861437064,4,0.013483700094486295,1.0000162935295727,0.21402986431532156,17.66051219545298,0.0008506125807356442,40.378193992783224,1.8156635763604072,4.650103183964481,6.968180873319153,4.3293165761314425,1.0
3927,3927,37.6069579363394,70.28773695488772,1192.1588090101225,0.30724520199694055,0.8984161843353768,0.23276577355323233,0.0774217557849211,8132.600227196375,277.4937673775413,86.40541907912565,0.2693822468367627,4,0.009519423541071603,1.0000117328095206,0.22200843791662497,18.107226233771843,0.0006365453419683524,40.51038506419849,2.9034271278590893,5.2889940008706855,14.036077104903809,4.326818413610943,0.9888888888888889
3928,3928,37.45913047561854,13.368455383239501,92.75464148194135,0.6608201966301079,1.0014766115731337,0.6480941450651724,0.20769305526687887,499.24352704149027,60.11374007206535,31.021799758357083,0.6353544661741442,4,0.05071800470055976,1.0000098204003003,0.9532575407621822,5.485445840781207,0.002425165977576184,36.79611462767497,0.6630158479435693,3.561874366823721,2.020067099966046,2.518904842573568,1.0
3929,3929,42.07886316125027,6.177253937545174,18.380318163341492,0.6132989675803939,1.0152193934097906,0.6498678958338527,0.2320648684329505,217.24071167179406,11.94477868956748,14.144751141981317,0.5815662109050285,4,0.053044861594045756,1.0000635925968056,0.6503303041239618,2.555822955506494,0.00108170331850373,43.32208783820644,1.2432246769561743,2.7049473582626913,0.7890573257356145,2.4414567582942293,0.9642857142857143
3930,3930,43.649767528060636,14.812123703656566,72.6916759215139,0.4218520263227068,0.9829609591477847,0.6385150428302898,0.18710198985076795,619.6366410973216,46.414728564431,30.0366524178193,0.4450043863236408,4,0.06178983044638642,0.9998944581970111,0.40811079296515357,5.760220638581436,0.00258937606359504,43.453091358368795,0.1966761696918411,6.264273112793029,1.472203906309869,1.8621358650160995,0.9803921568627451
3931,3931,35.22786282074678,10.981349410122522,23.7831434303972,0.25111228093629917,0.9489632913311824,0.543030182069652,0.19526752978655246,444.31356111743787,12.91496470719724,19.784537021907376,0.2279103489596179,4,0.27448026608140097,1.0003034191985816,0.1853118410579887,4.2434271919727635,0.0036450903146665325,37.96208606694255,2.734223246195768,2.9960710642253874,1.2642285449728163,2.636955501842507,1.0
3932,3932,44.512591386713524,18.08330199189163,131.24748645865583,0.5110291142258939,1.0052648682173644,0.6933453804935666,0.16947469317678568,1073.767584807012,90.99983843750096,39.252704568441246,0.5699573194491221,4,0.023874943402674376,1.0000242676674798,0.6198704224606059,7.127741313180083,0.0012179352526519363,42.669221707701894,1.84336967901163,2.1685304206835045,0.9382170077398924,3.033174450962319,0.9807692307692307
3933,3933,40.539105863975635,16.109082982279368,100.62772375520406,0.493726150071553,1.0018780079446128,0.7563692384160776,0.1647562700931797,613.2775061669709,76.11171478026714,37.6290090435628,0.4989318567818647,6,0.06301177667655367,0.9764813434495991,0.5231390533338236,6.374914352624088,0.6655183099040296,37.782306714871794,2.7567991491038413,2.8694074051029657,1.1429911678228473,2.937696291960756,1.0
3934,3934,36.59572983815883,13.246461057326997,71.51559023917078,0.5189327880566647,1.0301733415485517,0.6021293026481832,0.1725326127501966,718.523022530458,43.061632479185114,30.287477624341943,0.38267795394819093,4,0.042837851730464394,1.0000622780985402,0.3342086410147831,5.9835091907572755,0.0013451777280140203,36.81839716780925,0.22266732965042024,3.1394153541990923,1.736303414465615,1.7866561752999117,0.96
3935,3935,40.56222979468423,20.724952370579665,181.28789046469336,0.5373927854993394,0.9506542912067619,0.6864236128088467,0.17611133990014538,803.35938618203,124.44028873126928,44.66352456230409,0.6340546814986475,4,0.026822331267382538,0.999996903484024,0.9166398815529466,7.902958071549931,0.001585027905299556,36.17378781901303,4.388441975671199,5.027872220739502,3.161174637664316,2.3547117208211534,0.96875
3936,3936,22.994042161745867,26.308309081324587,231.90992239405028,0.42662232501784203,0.9448698045622237,0.4902579345544881,0.10243587987127425,1568.8700798399782,113.69567955559872,43.0958791340658,0.6108759410586334,4,0.025289550131759597,0.9999731866676403,0.749644824901104,7.696140387446052,0.00127180538356956,23.44158038344399,0.4475382216981245,10.441262748819378,5.671348365036714,5.455650374947479,0.9787234042553191
